data_iniSE;SE;casos_est;casos_est_min;casos_est_max;casos;p_rt1;p_inc100k;Localidade_id;nivel;id;versao_modelo;Rt;pop;tempmin;umidmax;receptivo;transmissao;nivel_inc;umidmed;umidmin;tempmed;tempmax;casprov;notif_accum_year;Data_Inicio_Semanas;ano;Semana_Epidemiologica;temp_ar;chuva;umidade;chuva_lag_1;temp_lag_1;chuva_lag_2;temp_lag_2;chuva_lag_3;temp_lag_3;chuva_lag_4;temp_lag_4
2025-07-06;202528;5.0;5;5;5;0.057447787;4.600747;0;1;353470820252820491;2026-02-07;0.45159066;108678;11.7828285714286;90.2733285714286;0;0;0;71.4349142857143;44.5104428571429;16.1897571428571;22.3206857142857;3.0;34935;2025-07-06;2025;28;17.008333333333333;0.0;73.45833333333333;0.0;17.035119047619048;47.0;17.531547619047622;11.0;19.651785714285715;17.6;16.363690476190477
2025-06-29;202527;7.0;7;7;7;0.0060732323;6.441046;0;1;353470820252720491;2026-02-07;0.3604709;108678;14.0552142857143;87.4358;0;0;0;77.3950571428571;61.7759571428571;16.7279857142857;20.8388714285714;2.0;34935;2025-06-29;2025;27;17.035119047619048;0.0;77.45833333333333;47.0;17.531547619047622;11.0;19.651785714285715;17.6;16.363690476190477;24.400000000000002;19.626190476190477
2025-06-22;202526;9.0;9;9;9;7.2747666e-06;8.281344;0;1;353470820252620491;2026-02-07;0.24252972;108678;13.6063142857143;89.4943285714286;0;0;0;72.6845428571429;51.5002857142857;17.5722;22.8661142857143;6.0;34935;2025-06-22;2025;26;17.531547619047622;47.0;77.56547619047619;11.0;19.651785714285715;17.6;16.363690476190477;24.400000000000002;19.626190476190477;7.6;17.441071428571426
2025-06-15;202525;15.0;15;15;15;9.1487484e-11;13.802241;0;1;353470820252520491;2026-02-07;0.20965727;108678;15.2376857142857;83.6158285714286;0;0;1;70.0316;49.9535857142857;19.3482;24.9060857142857;11.0;34935;2025-06-15;2025;25;19.651785714285715;11.0;74.0297619047619;17.6;16.363690476190477;24.400000000000002;19.626190476190477;7.6;17.441071428571426;0.0;21.85595238095238
2025-06-08;202524;30.0;30;30;30;1.110223e-16;27.604483;0;1;353470820252420491;2026-02-07;0.23101959;108678;13.3085;89.9815714285714;0;0;1;77.3458571428571;57.4528571428571;16.5921714285714;20.9118142857143;12.0;34935;2025-06-08;2025;24;16.363690476190477;17.6;81.74404761904762;24.400000000000002;19.626190476190477;7.6;17.441071428571426;0.0;21.85595238095238;0.2;20.26547619047619
2025-06-01;202523;57.0;57;57;57;0.0;52.448517;0;1;353470820252320491;2026-02-07;0.27436978;108678;15.8749142857143;94.9949714285714;0;0;1;81.7205571428571;62.2436571428571;19.4717857142857;24.3947571428571;30.0;34935;2025-06-01;2025;23;19.626190476190477;24.400000000000002;82.58928571428571;7.6;17.441071428571426;0.0;21.85595238095238;0.2;20.26547619047619;20.0;22.80297619047619
2025-05-25;202522;116.0;116;116;116;0.0;106.737335;0;1;353470820252220491;2026-02-07;0.39868173;108678;14.0077285714286;86.0461714285714;0;0;1;65.9691857142857;43.1748;18.1010285714286;23.2236714285714;84.0;34935;2025-05-25;2025;22;17.441071428571426;7.6;75.19642857142857;0.0;21.85595238095238;0.2;20.26547619047619;20.0;22.80297619047619;10.0;21.246428571428574
2025-05-18;202521;210.0;210;210;210;3.0137004e-11;193.23138;0;4;353470820252120491;2026-02-07;0.573883;108678;17.4974;84.9330142857143;0;0;2;67.4986857142857;44.5549571428571;21.8591285714286;27.3403142857143;189.0;34935;2025-05-18;2025;21;21.85595238095238;0.0;74.06547619047619;0.2;20.26547619047619;20.0;22.80297619047619;10.0;21.246428571428574;24.2;21.175
2025-05-11;202520;288.0;288;288;288;2.3683615e-09;265.00302;0;4;353470820252020491;2026-02-07;0.64582705;108678;16.8749142857143;86.2708714285714;0;0;2;69.6898428571429;51.3411571428571;20.5869857142857;25.3052857142857;275.0;34935;2025-05-11;2025;20;20.26547619047619;0.2;75.02380952380952;20.0;22.80297619047619;10.0;21.246428571428574;24.2;21.175;0.4;22.804761904761904
2025-05-04;202519;396.0;396;396;396;9.095982e-08;364.37918;0;4;353470820251920491;2026-02-07;0.71151686;108678;18.3393428571429;85.6445714285714;0;0;2;68.9785571428571;48.4176571428571;22.5612714285714;27.7130285714286;373.0;34935;2025-05-04;2025;19;22.80297619047619;20.0;74.30357142857143;10.0;21.246428571428574;24.2;21.175;0.4;22.804761904761904;0.0;23.273214285714285
2025-04-27;202518;378.0;378;378;378;0.0;347.8165;0;4;353470820251820491;2026-02-07;0.5513012;108678;17.2499;92.0788285714286;0;0;2;77.4088714285714;58.4767571428571;20.9592857142857;25.3877142857143;348.0;34935;2025-04-27;2025;18;21.246428571428574;10.0;78.82142857142857;24.2;21.175;0.4;22.804761904761904;0.0;23.273214285714285;28.2;24.850595238095234
2025-04-20;202517;603.0;603;603;603;2.1597124e-10;554.8501;0;4;353470820251720491;2026-02-07;0.71831286;108678;18.3130428571429;91.6621285714286;0;0;2;77.0925857142857;59.8635571428571;21.6261857142857;25.6863;550.0;34935;2025-04-20;2025;17;21.175;24.2;80.30357142857143;0.4;22.804761904761904;0.0;23.273214285714285;28.2;24.850595238095234;65.4;25.030952380952378
2025-04-13;202516;628.0;628;628;628;0.0;577.8538;0;4;353470820251620491;2026-02-07;0.6487166;108678;19.3865857142857;93.4690428571429;0;0;2;79.0891571428571;57.8869142857143;22.6757714285714;26.7658857142857;567.0;34935;2025-04-13;2025;16;22.804761904761904;0.4;79.94047619047619;0.0;23.273214285714285;28.2;24.850595238095234;65.4;25.030952380952378;81.0;24.013095238095236
2025-04-06;202515;861.0;861;861;861;0.0005981314;792.24866;0;4;353470820251520491;2026-02-07;0.86040604;108678;19.4192571428571;82.9855142857143;0;0;2;66.4792;48.7481142857143;23.5032428571429;28.1676285714286;514.0;34935;2025-04-06;2025;15;23.273214285714285;0.0;72.23809523809524;28.2;24.850595238095234;65.4;25.030952380952378;81.0;24.013095238095236;84.6;25.924999999999997
2025-03-30;202514;1029.0;1029;1029;1029;0.98549366;946.83374;0;4;353470820251420491;2026-02-07;1.1036657;108678;21.8228428571429;90.0001;0;1;2;73.7591714285714;54.0456;25.1225285714286;29.0618285714286;580.0;34935;2025-03-30;2025;14;24.850595238095234;28.2;77.73809523809524;65.4;25.030952380952378;81.0;24.013095238095236;84.6;25.924999999999997;12.0;26.998214285714283
2025-03-23;202513;1078.0;1078;1078;1078;1.0;991.9211;0;4;353470820251320491;2026-02-07;1.3094575;108678;21.6460428571429;89.6732285714286;0;1;2;73.3883;52.8550142857143;25.4792285714286;30.2380857142857;580.0;34935;2025-03-23;2025;13;25.030952380952378;65.4;77.55952380952381;81.0;24.013095238095236;84.6;25.924999999999997;12.0;26.998214285714283;27.4;27.450000000000003
2025-03-16;202512;939.0;939;939;939;1.0;864.0203;0;4;353470820251220491;2026-02-07;1.3091135;108678;20.0574857142857;87.7077714285714;0;1;2;69.2537;48.0287857142857;24.5221714285714;29.4787857142857;554.0;34935;2025-03-16;2025;12;24.013095238095236;81.0;74.48809523809524;84.6;25.924999999999997;12.0;26.998214285714283;27.4;27.450000000000003;30.400000000000002;27.311309523809523
2025-03-09;202511;829.0;829;829;829;1.0;762.8039;0;4;353470820251120491;2026-02-07;1.368877;108678;22.2823571428571;88.3878142857143;0;1;2;68.9914142857143;48.9714285714286;26.3418285714286;30.7513142857143;452.0;34935;2025-03-09;2025;11;25.924999999999997;84.6;75.44047619047619;12.0;26.998214285714283;27.4;27.450000000000003;30.400000000000002;27.311309523809523;0.4;26.55952380952381
2025-03-02;202510;699.0;699;699;699;1.0;643.18445;0;4;353470820251020491;2026-02-07;1.5606772;108678;22.9924;79.5443285714286;0;1;2;57.6617;35.5583857142857;27.8022142857143;32.9127142857143;443.0;34935;2025-03-02;2025;10;26.998214285714283;12.0;67.7090909090909;27.4;27.450000000000003;30.400000000000002;27.311309523809523;0.4;26.55952380952381;51.4;24.375595238095237
2025-02-23;202509;664.0;664;664;664;1.0;610.97925;0;4;353470820250920491;2026-02-07;2.4342782;108678;23.1152;84.9784285714286;0;1;2;64.6822714285714;43.6238142857143;27.6160857142857;32.5869285714286;499.0;34935;2025-02-23;2025;9;27.450000000000003;27.4;68.05511811023622;30.400000000000002;27.311309523809523;0.4;26.55952380952381;51.4;24.375595238095237;42.6;25.017261904761902
2025-02-16;202508;471.0;471;471;471;1.0;433.39038;0;4;353470820250820491;2026-02-07;3.0800223;108678;23.1800857142857;89.6170857142857;0;1;2;74.0262285714286;54.4127142857143;27.0404;31.5073714285714;353.0;34935;2025-02-16;2025;8;27.311309523809523;30.400000000000002;74.48101265822785;0.4;26.55952380952381;51.4;24.375595238095237;42.6;25.017261904761902;43.199999999999996;26.14404761904762
2025-02-09;202507;229.0;229;229;229;1.0;210.71422;0;3;353470820250720491;2026-02-07;2.2906785;108678;21.967;91.9746428571429;0;1;2;75.7585285714286;55.7702142857143;25.8005285714286;30.1456285714286;162.0;34935;2025-02-09;2025;7;26.55952380952381;0.4;74.44910179640719;51.4;24.375595238095237;42.6;25.017261904761902;43.199999999999996;26.14404761904762;39.2;24.520833333333332
2025-02-02;202506;105.0;105;105;105;0.9949774;96.61569;0;3;353470820250620491;2026-02-07;1.4781668;108678;21.1858142857143;95.4527857142857;1;1;1;84.0343857142857;69.7976857142857;23.8712;27.1227142857143;61.0;34935;2025-02-02;2025;6;24.375595238095237;51.4;85.00595238095238;42.6;25.017261904761902;43.199999999999996;26.14404761904762;39.2;24.520833333333332;0.2;25.479761904761908
2025-01-26;202505;109.0;109;109;109;0.9999997;100.29629;0;3;353470820250520491;2026-02-07;2.2857788;108678;21.8287;95.1779857142857;1;1;1;83.7754571428571;67.0057857142857;24.8345857142857;28.7184285714286;78.0;34935;2025-01-26;2025;5;25.017261904761902;42.6;83.17834394904459;43.199999999999996;26.14404761904762;39.2;24.520833333333332;0.2;25.479761904761908;0.0;26.163541666666664
2025-01-19;202504;67.0;67;67;67;0.99987644;61.650013;0;3;353470820250420491;2026-02-07;2.1441817;108678;22.5899857142857;92.9294571428571;0;1;1;77.4105714285714;56.2597857142857;26.4458142857143;31.4209428571429;44.0;34935;2025-01-19;2025;4;26.14404761904762;43.199999999999996;81.12048192771084;39.2;24.520833333333332;0.2;25.479761904761908;0.0;26.163541666666664;;
2025-01-12;202503;44.0;44;44;44;0.9990535;40.486576;0;3;353470820250320487;2026-02-03;2.234499;108678;20.1558714285714;89.9686142857143;0;1;1;75.0049;57.0658142857143;23.8966142857143;28.3024285714286;24.0;34935;2025-01-12;2025;3;24.520833333333332;39.2;73.89285714285714;0.2;25.479761904761908;0.0;26.163541666666664;;;;
2025-01-05;202502;28.0;28;28;28;0.9980161;25.764185;0;1;353470820250220460;2026-01-07;2.6357117;108678;20.3976571428571;86.1361714285714;0;1;1;66.7637142857143;46.8229;25.3007428571429;30.5333857142857;14.0;34935;2025-01-05;2025;2;25.479761904761908;0.2;66.89285714285714;0.0;26.163541666666664;;;;;;
2024-12-29;202501;23.0;23;23;23;0.99927163;21.163437;0;1;353470820250120460;2026-01-07;3.5466745;108678;21.4267285714286;92.6240142857143;0;1;1;78.7176714285714;63.4786;24.9966571428571;28.9554;9.0;34935;2024-12-29;2025;1;26.163541666666664;0.0;73.8125;;;;;;;;
2024-12-22;202452;4.0;4;4;4;0.24605915;3.6805978;0;1;353470820245220438;2025-12-16;0.65752953;108678;20.8535428571429;94.1035142857143;1;0;0;80.5847142857143;63.7159428571429;24.2624857142857;28.1883428571429;3.0;34935;2024-12-22;2024;52;24.844642857142855;48.6;80.64285714285714;16.8;24.46547619047619;86.4;23.343452380952378;53.4;24.677976190476187;54.800000000000004;25.873809523809523
2024-12-15;202451;7.0;7;7;7;0.46374613;6.441046;0;1;353470820245120438;2025-12-16;0.9543819;108678;19.7018428571429;91.2420571428571;0;0;1;74.1516428571429;54.0771857142857;24.1317;28.8441428571429;3.0;34935;2024-12-15;2024;51;24.46547619047619;16.8;73.2797619047619;86.4;23.343452380952378;53.4;24.677976190476187;54.800000000000004;25.873809523809523;0.4;25.467857142857145
2024-12-08;202450;4.0;4;4;4;0.06393231;3.6805978;0;1;353470820245020438;2025-12-16;0.43042386;108678;20.4162428571429;91.7135857142857;0;0;0;80.8224142857143;66.6561857142857;23.5583428571429;27.0363857142857;2.0;34935;2024-12-08;2024;50;23.343452380952378;86.4;82.79166666666667;53.4;24.677976190476187;54.800000000000004;25.873809523809523;0.4;25.467857142857145;20.4;23.63095238095238
2024-12-01;202449;9.0;9;9;9;0.32033682;8.281344;0;1;353470820244920432;2025-12-10;0.8148785;108678;21.8666428571429;91.5152857142857;0;0;1;79.3929571428571;63.8815428571429;24.8129857142857;28.3333142857143;4.0;34935;2024-12-01;2024;49;24.677976190476187;53.4;84.2396694214876;54.800000000000004;25.873809523809523;0.4;25.467857142857145;20.4;23.63095238095238;219.2;22.692857142857143
2024-11-24;202448;6.0;6;6;6;0.0955161;5.5208964;0;1;353470820244820425;2025-12-03;0.53313667;108678;21.1577571428571;83.1430714285714;0;0;1;66.4212571428571;46.7342142857143;25.4473428571429;30.4278428571429;3.0;34935;2024-11-24;2024;48;25.873809523809523;54.800000000000004;;0.4;25.467857142857145;20.4;23.63095238095238;219.2;22.692857142857143;11.8;23.531547619047622
2024-11-17;202447;17.0;17;17;17;0.81430453;15.64254;0;1;353470820244720418;2025-11-26;1.3882241;108678;20.3752714285714;85.6909857142857;0;0;1;65.4816285714286;44.8925428571429;25.2353;30.1900428571429;14.0;34935;2024-11-17;2024;47;25.467857142857145;0.4;;20.4;23.63095238095238;219.2;22.692857142857143;11.8;23.531547619047622;41.4;24.142261904761906
2024-11-10;202446;6.0;6;6;6;0.06142784;5.5208964;0;1;353470820244620410;2025-11-18;0.48412392;108678;18.4965714285714;86.4546;0;0;1;69.2806571428571;50.7896571428571;23.4970428571429;28.7812571428571;2.0;34935;2024-11-10;2024;46;23.63095238095238;20.4;;219.2;22.692857142857143;11.8;23.531547619047622;41.4;24.142261904761906;18.6;23.98333333333333
2024-11-03;202445;15.0;15;15;15;0.7230729;13.802241;0;1;353470820244520404;2025-11-12;1.2525078;108678;20.9073571428571;95.6296571428571;1;0;1;86.821;73.5832;23.1046714285714;26.3311428571429;10.0;34935;2024-11-03;2024;45;22.692857142857143;219.2;;11.8;23.531547619047622;41.4;24.142261904761906;18.6;23.98333333333333;30.0;23.089880952380952
2024-10-27;202444;14.0;14;14;14;0.5911756;12.882092;0;1;353470820244420396;2025-11-04;1.0916609;108678;19.1718;85.0216857142857;0;0;1;68.0454857142857;51.2826;23.8350714285714;28.9622571428571;8.0;34935;2024-10-27;2024;44;23.531547619047622;11.8;;41.4;24.142261904761906;18.6;23.98333333333333;30.0;23.089880952380952;0.0;25.00059523809524
2024-10-20;202443;8.0;8;8;8;0.12418157;7.3611956;0;1;353470820244320390;2025-10-29;0.606996;108678;21.0834142857143;90.1091428571429;0;0;1;75.2624714285714;57.4706;24.7170285714286;29.3946571428571;6.0;34935;2024-10-20;2024;43;24.142261904761906;41.4;78.80869565217391;18.6;23.98333333333333;30.0;23.089880952380952;0.0;25.00059523809524;2.0;27.007142857142856
2024-10-13;202442;16.0;16;16;16;0.7765764;14.722391;0;1;353470820244220381;2025-10-20;1.3290397;108678;19.2786571428571;82.6604142857143;0;0;1;63.4436714285714;43.6540857142857;24.8294428571429;30.8544285714286;7.0;34935;2024-10-13;2024;42;23.98333333333333;18.6;68.78571428571429;30.0;23.089880952380952;0.0;25.00059523809524;2.0;27.007142857142856;17.8;20.789285714285715
2024-10-06;202441;12.0;12;12;12;0.7270046;11.041793;0;1;353470820244120376;2025-10-15;1.2940074;108678;18.9823285714286;81.7452714285714;0;0;1;59.0526857142857;32.6653428571429;24.9567571428571;32.6335;6.0;34935;2024-10-06;2024;41;23.089880952380952;30.0;69.05952380952381;0.0;25.00059523809524;2.0;27.007142857142856;17.8;20.789285714285715;0.0;27.85892857142857
2024-09-29;202440;15.0;15;15;15;0.9610935;13.802241;0;1;353470820244020368;2025-10-07;2.1464965;108678;19.5679857142857;69.3118285714286;0;1;1;48.9655142857143;28.1295142857143;26.1380571428571;33.6771428571429;6.0;34935;2024-09-29;2024;40;25.00059523809524;0.0;56.94047619047619;2.0;27.007142857142856;17.8;20.789285714285715;0.0;27.85892857142857;0.0;24.79583333333333
2024-09-22;202439;8.0;8;8;8;0.64005077;7.3611956;0;1;353470820243920363;2025-10-02;1.2000421;108678;21.3997142857143;71.1647571428571;0;0;1;48.4172285714286;24.5405142857143;27.8376142857143;34.8565571428571;7.0;34935;2024-09-22;2024;39;27.007142857142856;2.0;53.30952380952381;17.8;20.789285714285715;0.0;27.85892857142857;0.0;24.79583333333333;0.2;18.323214285714286
2024-09-15;202438;6.0;6;6;6;0.21286824;5.5208964;0;1;353470820243820354;2025-09-23;0.66761774;108678;17.6415285714286;86.2002714285714;0;0;1;67.0969714285714;45.1339857142857;22.4520428571429;28.5572;3.0;34935;2024-09-15;2024;38;20.789285714285715;17.8;73.30952380952381;0.0;27.85892857142857;0.0;24.79583333333333;0.2;18.323214285714286;4.8;24.351785714285715
2024-09-08;202437;6.0;6;6;6;0.04636961;5.5208964;0;1;353470820243720347;2025-09-16;0.4583252;108678;22.5412285714286;38.1998;0;0;1;27.5395857142857;16.0223285714286;28.9970285714286;36.1381;5.0;34935;2024-09-08;2024;37;27.85892857142857;0.0;36.958333333333336;0.0;24.79583333333333;0.2;18.323214285714286;4.8;24.351785714285715;0.0;17.972619047619048
2024-09-01;202436;6.0;6;6;6;0.012614422;5.5208964;0;1;353470820243620340;2025-09-09;0.37224874;108678;18.4626714285714;62.3359571428571;0;0;1;39.6926714285714;18.8891571428571;26.2267428571429;34.6498857142857;2.0;34935;2024-09-01;2024;36;24.79583333333333;0.0;50.17261904761905;0.2;18.323214285714286;4.8;24.351785714285715;0.0;17.972619047619048;37.8;21.380357142857143
2024-08-25;202435;16.0;16;16;16;0.33223572;14.722391;0;1;353470820243520333;2025-09-02;0.8640961;108678;13.0633;77.7099428571429;0;0;1;53.8412428571429;28.6474714285714;19.1327857142857;26.3944857142857;3.0;34935;2024-08-25;2024;35;18.323214285714286;0.2;62.61309523809524;4.8;24.351785714285715;0.0;17.972619047619048;37.8;21.380357142857143;0.0;20.997619047619047
2024-08-18;202434;16.0;16;16;16;0.13468629;14.722391;0;1;353470820243420328;2025-08-28;0.7021635;108678;17.9370571428571;61.6639285714286;0;0;1;42.6633;21.9636571428571;24.6491714285714;32.6205714285714;3.0;34935;2024-08-18;2024;34;24.351785714285715;4.8;49.654761904761905;0.0;17.972619047619048;37.8;21.380357142857143;0.0;20.997619047619047;0.0;20.623214285714283
2024-08-11;202433;18.0;18;18;18;0.064595714;16.562689;0;1;353470820243320321;2025-08-21;0.63889164;108678;11.0562714285714;78.7823142857143;0;0;1;55.8591857142857;30.3145571428571;17.9257857142857;26.0552;3.0;34935;2024-08-11;2024;33;17.972619047619048;0.0;57.970238095238095;37.8;21.380357142857143;0.0;20.997619047619047;0.0;20.623214285714283;0.0;19.201190476190476
2024-08-04;202432;19.0;19;19;19;0.021896744;17.48284;0;1;353470820243220312;2025-08-12;0.56922346;108678;17.5193;64.526;0;0;1;50.5173285714286;32.0582714285714;22.1126857142857;27.5063142857143;9.0;34935;2024-08-04;2024;32;21.380357142857143;37.8;58.98809523809524;0.0;20.997619047619047;0.0;20.623214285714283;0.0;19.201190476190476;78.6;17.770238095238096
2024-07-28;202431;35.0;35;35;35;0.26701704;32.20523;0;1;353470820243120305;2025-08-05;0.8670562;108678;16.6436;74.5694428571429;0;0;1;55.4420857142857;33.3195571428571;21.7672142857143;28.3539142857143;18.0;34935;2024-07-28;2024;31;20.997619047619047;0.0;63.916666666666664;0.0;20.623214285714283;0.0;19.201190476190476;78.6;17.770238095238096;0.0;19.89702380952381
2024-07-21;202430;24.0;24;24;24;0.0022613972;22.083586;0;1;353470820243020298;2025-07-29;0.503506;108678;14.1690142857143;74.3488714285714;0;0;1;52.3218571428571;27.4213;20.3499571428571;27.8699714285714;6.0;34935;2024-07-21;2024;30;20.623214285714283;0.0;57.982142857142854;0.0;19.201190476190476;78.6;17.770238095238096;0.0;19.89702380952381;0.0;21.879761904761907
2024-07-14;202429;49.0;49;49;49;0.07947887;45.087322;0;1;353470820242920292;2025-07-23;0.76695716;108678;14.4445;89.9492857142857;0;0;1;69.6044428571429;42.5073714285714;19.1238571428571;25.3640142857143;25.0;34935;2024-07-14;2024;29;19.201190476190476;0.0;72.98214285714286;78.6;17.770238095238096;0.0;19.89702380952381;0.0;21.879761904761907;0.0;22.077380952380953
2024-07-07;202428;41.0;41;41;41;2.6265573e-06;37.726128;0;1;353470820242820284;2025-07-15;0.4416784;108678;15.4878714285714;89.8920428571429;0;0;1;78.0939;60.1881142857143;18.6545;23.0645142857143;33.0;34935;2024-07-07;2024;28;17.770238095238096;78.6;83.61309523809524;0.0;19.89702380952381;0.0;21.879761904761907;0.0;22.077380952380953;0.0;22.35654761904762
2024-06-30;202427;51.0;51;51;51;8.566704e-09;46.92762;0;1;353470820242720278;2025-07-09;0.4101974;108678;15.0091571428571;80.2800428571429;0;0;1;61.0245571428571;38.3353714285714;19.8447285714286;25.8585571428571;47.0;34935;2024-06-30;2024;27;19.89702380952381;0.0;64.72619047619048;0.0;21.879761904761907;0.0;22.077380952380953;0.0;22.35654761904762;0.0;20.91190476190476
2024-06-23;202426;97.0;97;97;97;0.00011559862;89.25449;0;4;353470820242620270;2025-07-01;0.62538254;108678;18.4524142857143;72.7027428571429;0;0;2;55.8103142857143;36.1198285714286;23.0630285714286;28.8657428571429;94.0;34935;2024-06-23;2024;26;21.879761904761907;0.0;67.9047619047619;0.0;22.077380952380953;0.0;22.35654761904762;0.0;20.91190476190476;46.4;15.723809523809523
2024-06-16;202425;126.0;126;126;126;4.7203026e-05;115.93883;0;4;353470820242520263;2025-06-24;0.643981;108678;17.7318428571429;55.0979714285714;0;0;2;43.0607285714286;27.0831571428571;22.9896857142857;29.3174857142857;118.0;34935;2024-06-16;2024;25;22.077380952380953;0.0;56.43452380952381;0.0;22.35654761904762;0.0;20.91190476190476;46.4;15.723809523809523;10.799999999999999;21.639880952380953
2024-06-09;202424;153.0;153;153;153;1.1284461e-07;140.78287;0;4;353470820242420256;2025-06-17;0.5949578;108678;17.409;66.4065571428571;0;0;2;49.5721;28.9586;22.6786857142857;29.4416857142857;148.0;34935;2024-06-09;2024;24;22.35654761904762;0.0;61.05357142857143;0.0;20.91190476190476;46.4;15.723809523809523;10.799999999999999;21.639880952380953;0.0;24.15357142857143
2024-06-02;202423;179.0;179;179;179;5.6515903e-12;164.70674;0;4;353470820242320249;2025-06-10;0.5407451;108678;16.2080142857143;79.4666;0;0;2;61.1693142857143;36.9923285714286;20.8949857142857;27.2205285714286;178.0;34935;2024-06-02;2024;23;20.91190476190476;0.0;68.55357142857143;46.4;15.723809523809523;10.799999999999999;21.639880952380953;0.0;24.15357142857143;0.0;25.50535714285714
2024-05-26;202422;250.0;250;250;250;1.16620356e-07;230.03735;0;4;353470820242220242;2025-06-03;0.659374;108678;12.8322;90.0948714285714;0;0;2;73.6393285714286;53.5442142857143;16.3549;21.0922714285714;242.0;34935;2024-05-26;2024;22;15.723809523809523;46.4;81.43452380952381;10.799999999999999;21.639880952380953;0.0;24.15357142857143;0.0;25.50535714285714;0.0;26.50297619047619
2024-05-19;202421;332.0;332;332;332;0.060816545;305.48962;0;4;353470820242120236;2025-05-28;0.8899204;108678;19.6784428571429;81.7121285714286;0;0;2;64.9013428571429;45.2833;23.1589142857143;27.5821;323.0;34935;2024-05-19;2024;21;21.639880952380953;10.799999999999999;77.46428571428571;0.0;24.15357142857143;0.0;25.50535714285714;0.0;26.50297619047619;0.2;25.035643564356434
2024-05-12;202420;441.0;441;441;441;0.9977765;405.7859;0;4;353470820242020228;2025-05-20;1.2230506;108678;20.1219142857143;70.8841714285714;0;1;2;54.0597571428571;35.9705857142857;24.5653857142857;29.9976;433.0;34935;2024-05-12;2024;20;24.15357142857143;0.0;63.88095238095238;0.0;25.50535714285714;0.0;26.50297619047619;0.2;25.035643564356434;0.0;
2024-05-05;202419;376.0;376;376;376;0.59948695;345.9762;0;4;353470820241920224;2025-05-16;1.0186265;108678;21.4483285714286;65.4938571428571;0;0;2;48.4154714285714;29.4185428571429;26.5468714285714;32.3902142857143;361.0;34935;2024-05-05;2024;19;25.50535714285714;0.0;61.95238095238095;0.0;26.50297619047619;0.2;25.035643564356434;0.0;;0.0;
2024-04-28;202418;305.0;305;305;305;0.037568912;280.64557;0;4;353470820241820214;2025-05-06;0.87014467;108678;21.7204142857143;70.7490714285714;0;0;2;51.8719857142857;31.9497142857143;27.1933;32.9804857142857;301.0;34935;2024-04-28;2024;18;26.50297619047619;0.0;64.89285714285714;0.2;25.035643564356434;0.0;;0.0;;0.0;
2024-04-21;202417;425.0;425;425;425;0.9999372;391.0635;0;4;353470820241720207;2025-04-29;1.3259584;108678;20.6971857142857;82.4269428571428;0;1;2;62.7453428571429;38.7740714285714;25.4752571428571;31.2671571428571;413.0;34935;2024-04-21;2024;17;25.035643564356434;0.2;74.15151515151516;0.0;;0.0;;0.0;;0.0;
2024-04-14;202416;372.0;372;372;372;0.9750741;342.2956;0;4;353470820241620201;2025-04-23;1.1608808;108678;20.1446;88.3359142857143;0;1;2;76.7634;61.1618571428571;23.0589857142857;26.7069142857143;336.0;34935;2024-04-14;2024;16;;0.0;;0.0;;0.0;;0.0;;0.0;
2024-04-07;202415;256.0;256;256;256;0.0024435422;235.55826;0;4;353470820241520193;2025-04-15;0.7910225;108678;21.4061428571429;86.7083142857143;0;0;2;71.3764428571429;52.2654285714286;25.0805857142857;29.4901142857143;224.0;34935;2024-04-07;2024;15;;0.0;;0.0;;0.0;;0.0;;2.0;25.945454545454545
2024-03-31;202414;360.0;360;360;360;0.9615658;331.25378;0;4;353470820241420188;2025-04-10;1.1460862;108678;22.0636857142857;82.4820714285714;0;1;2;61.9192142857143;41.2266571428571;26.8489857142857;31.8234285714286;293.0;34935;2024-03-31;2024;14;;0.0;;0.0;;0.0;;2.0;25.945454545454545;26.2;26.399404761904766
2024-03-24;202413;311.0;311;311;311;0.862739;286.16647;0;4;353470820241320179;2025-04-01;1.0936801;108678;19.8721428571429;89.7443571428571;0;0;2;74.8239;57.1112857142857;23.5424142857143;27.939;129.0;34935;2024-03-24;2024;13;;0.0;;0.0;;2.0;25.945454545454545;26.2;26.399404761904766;78.2;26.748214285714283
2024-03-17;202412;337.0;337;337;337;0.99985564;310.09036;0;4;353470820241220172;2025-03-25;1.3510469;108678;23.3330428571429;89.1073428571429;0;1;2;74.3493714285714;55.1054142857143;26.4532;30.9644142857143;89.0;34935;2024-03-17;2024;12;;0.0;;2.0;25.945454545454545;26.2;26.399404761904766;78.2;26.748214285714283;33.2;24.47202380952381
2024-03-10;202411;298.0;298;298;298;0.9994934;274.20453;0;4;353470820241120165;2025-03-18;1.3353916;108678;22.8145;86.1346142857143;0;1;2;65.3458714285714;43.5934714285714;27.8199857142857;33.1221714285714;85.0;34935;2024-03-10;2024;11;25.945454545454545;2.0;74.51515151515152;26.2;26.399404761904766;78.2;26.748214285714283;33.2;24.47202380952381;42.4;25.55714285714286
2024-03-03;202410;217.0;217;217;217;0.9559006;199.67242;0;4;353470820241020158;2025-03-11;1.1860616;108678;22.6345714285714;87.4083142857143;0;1;2;70.3159;49.3786142857143;26.8660142857143;31.7295142857143;78.0;34935;2024-03-03;2024;10;26.399404761904766;26.2;75.25;78.2;26.748214285714283;33.2;24.47202380952381;42.4;25.55714285714286;0.0;27.248214285714283
